date,AAPL,AET,AIG,DIS,GIS,HES,HON,INTC,JPM,LLY,LMT,MCD,NKE,NUE,SYY,T
1990-01-19,0.03802292379530835,0.018912529550827423,0.009085021341945498,0.014814813171358111,0.025925944780119475,0.01894454106690621,0.02836898679282402,0.02702702702702703,0.021413242336843517,0.025024061597690085,0.009419097258586528,0.03522504892367906,0.03233286390139332,0.02452605399145209,0.03063599519369461,0.029511918274687854
1990-01-22,0.02941152249140649,0.011723329425556858,0.009061500093866635,0.01701648205632064,0.016201681642190005,0.015915119701116597,0.014084601924914382,0.01980239845757926,0.017391338827976752,0.011363636363636364,0.006269501238391271,0.015625,0.017937224878844808,0.024802848266761813,0.012901840583679651,0.013303769401330377
1990-01-23,0.036900484906244424,0.041112454655380895,0.01959512379322192,0.03939747558687416,0.032846696505033725,0.04289546426697551,0.024955606934382618,0.03344438080120271,0.035242254885599,0.028873917228103944,0.015797805753190397,0.032,0.026666090192756613,0.05380131527101267,0.008583690987124463,0.04081632653061224
1990-01-24,0.0371748512044167,0.04265997490589712,0.025215590050772636,0.05128200365414402,0.024231154851243053,0.029609669228637062,0.014337135319504524,0.02702702702702703,0.04524890415839091,0.025465230166503428,0.012698393248476016,0.02390438247011952,0.017857132653067057,0.05078581469130331,0.008583690987124463,0.025433526011560695
1990-01-25,0.060149894736842145,0.02795425667090216,0.038147097560600765,0.03592809484685952,0.024459104395807292,0.021739108459357493,0.029520248585308936,0.07130709093998948,0.06060598601398594,0.02171767028627838,0.029850743686542388,0.0321285140562249,0.046511018712999126,0.0196078431372549,0.030770615721764715,0.05568445475638051
1990-01-26,0.021817601269387758,0.02,0.01065244004723724,0.025974070751165375,0.022429942523715468,0.010723882152534952,0.0524343100291816,0.03236286708341917,0.01843321692964459,0.01968503937007874,0.08163270737192907,0.0321285140562249,0.04195772481146125,0.0535279805352798,0.026200873362445413,0.03452243958573072
1990-01-29,0.052830175920259403,0.020202020202020204,0.02429146856982674,0.03002989308530192,0.02255642654525866,0.01345892881247835,0.03745318634559263,0.03846152268245223,0.0574162701403357,0.034170854271356785,0.038128237033121175,0.04426559356136821,0.03773584905660377,0.045226123380723876,0.030499716252525545,0.0330188679245283
1990-01-30,0.04190549333333327,0.020253164556962026,0.03547070443765094,0.018957399540176563,0.01872664579934523,0.010781692606127326,0.02550084081034487,0.058631492663141535,0.02884615273668643,0.028225806451612902,0.02684568398540552,0.0321285140562249,0.042960337113456856,0.02518891687657431,0.012901840583679651,0.019002375296912115
1990-01-31,0.044444923786065,0.010126582278481013,0.024965288759267783,0.02631571593251119,0.024367411854226417,0.01621621586559533,0.018018140063234395,0.026490054997592584,0.019802020194099452,0.022244691607684528,0.03005008056499302,0.02390438247011952,0.07407435500672543,0.02557544757033248,0.039046914327521456,0.04101326899879373
1990-02-01,0.05166053490557694,0.017478152309612985,0.024489856748490527,0.04219401756287585,0.027752091478421313,0.016,0.018214816420272523,0.04530701974223533,0.03439807438620298,0.013958125623130608,0.048939609738535894,0.03508771929824561,0.024691045877103503,0.052565542723160504,0.017543859649122806,0.011890606420927468
1990-02-02,0.03302704933260342,0.012547051442910916,0.013495367066317453,0.032707348322304826,0.012785326646157892,0.013280254980079726,0.0073259343670788275,0.02547769662055679,0.019230808062130966,0.009910802775024777,0.022690445822180584,0.022727272727272728,0.05541594848015295,0.012269780631575486,0.017391304347826087,0.01405152224824356
1990-02-05,0.04411730190305331,0.020050125313283207,0.013495367066317453,0.032628296153024136,0.012855768876604275,0.016042781091824193,0.011049675944744939,0.03174561894692181,0.02870813507016785,0.03529411764705882,0.022764234813457362,0.015037593984962405,0.05076205457476394,0.041312113433808896,0.017543859649122806,0.02549246813441483
1990-02-06,0.03610118812962075,0.00749063670411985,0.03703699681196204,0.022261381592539944,0.007380037951705081,0.016042781091824193,0.02197804899984726,0.037974668162159726,0.014388489208633094,0.015533980582524271,0.03225809979604596,0.015037593984962405,0.04617331354180804,0.014527845036319613,0.013361594040734814,0.02288329519450801
1990-02-07,0.028985272001707613,0.0075282308657465494,0.014483165980359869,0.030127459726599866,0.012999152673070164,0.013642542825183684,0.014598516897699663,0.02531645569620253,0.019323594202898472,0.023622047244094488,0.03672786816982086,0.011299435028248588,0.01904761904761905,0.0196078431372549,0.013361594040734814,0.03468208092485549
1990-02-08,0.0451132631578947,0.02258469259723965,0.02374667295229799,0.026666726860060535,0.02597404463170587,0.02442333732595197,0.02877705398708531,0.037267080745341616,0.028985507246376812,0.03773584905660377,0.027303801961118094,0.03377110694183865,0.019230757396456986,0.031823899587846316,0.017857142857142856,0.03525264394829612
1990-02-09,0.03802292379530835,0.029556650246305417,0.022412663051317495,0.015981750889597444,0.009182692054717268,0.049543698039569234,0.028168967475480523,0.03058064233284059,0.019047542857142778,0.017699115044247787,0.017035794201336166,0.0260707635009311,0.00956998750009947,0.021924636536934564,0.02654584070796471,0.049586776859504134
1990-02-12,0.036900484906244424,0.017521902377972465,0.0079575184331683365,0.01600001602004105,0.014705811181096737,0.03544307919884722,0.01058208199524076,0.02484471062073615,0.019230808062130966,0.019880715705765408,0.013559301056019062,0.018832391713747645,0.011833559441368772,0.024330900243309004,0.013361594040734814,0.019002375296912115
1990-02-13,0.02197825641025639,0.010101010101010102,0.015978707468596864,0.01626017914687987,0.01674424930112245,0.010336000000000085,0.01418437352687491,0.03154613874147362,0.014388489208633094,0.016,0.03460211484441156,0.015267175572519083,0.018867913136354334,0.01951219512195122,0.02237281243691265,0.016568047337278107
1990-02-14,0.036363754842982085,0.020356234096692113,0.011928459012018805,0.016336071914155523,0.011194120143384745,0.020887707353653164,0.01418437352687491,0.03174561894692181,0.01445783188271159,0.018163471241170535,0.025316462859889366,0.015444015444015444,0.009433358490565954,0.007398430982121374,0.01818181818181818,0.02140309155766944
1990-02-15,0.0291968535350315,0.015151515151515152,0.006609379298059479,0.018475801978016595,0.005612695336777664,0.015706743619965838,0.01058208199524076,0.012578616352201259,0.03373497766294023,0.008032128514056224,0.029303985912595972,0.015444015444015444,0.014183487215737168,0.007398430982121374,0.022470488068665632,0.01405152224824356
1990-02-16,0.022139629689173206,0.02258469259723965,0.028683180467197585,0.015963527413434583,0.009372026337469554,0.03320570114942537,0.017636683885729698,0.03154613874147362,0.05176466920968786,0.012,0.025044731399093054,0.019193857965451054,0.02830249056603782,0.007398430982121374,0.035874387982941014,0.030127462340672075
1990-02-20,0.02197825641025639,0.019656019656019656,0.014221026900656195,0.011350795991570966,0.013170209492551153,0.007547169811320755,0.02120143689706132,0.02484471062073615,0.03218383448275854,0.022066198595787363,0.010733389163503944,0.019193857965451054,0.01851850754458812,0.009876541649139097,0.013545452969424438,0.02288329519450801
1990-02-21,0.02247215519931808,0.014742014742014743,0.01184993071437352,0.017391337715901185,0.015267250024881893,0.030303030303030304,0.010772186691227313,0.03531238160514851,0.014184397163120567,0.014213197969543147,0.014440505611178028,0.019569471624266144,0.018691588785046728,0.04060913705583756,0.018433152540973212,0.021151586368977675
1990-02-22,0.05243446949740093,0.019704433497536946,0.010624146524480694,0.010520207272752137,0.007766952920440979,0.015037593984962405,0.018281537443868796,0.03236286708341917,0.024096346523443883,0.012269938650306749,0.04255321903727155,0.011928429423459244,0.018691588785046728,0.03295326475410782,0.023308548854861673,0.0166865315852205
1990-02-23,0.044444923786065,0.012269938650306749,0.01574803669462796,0.01862636164034293,0.011741626037302758,0.028025517900116873,0.025688125828582035,0.028799798149099304,0.02884615273668643,0.02672147995889003,0.02401372980002273,0.01996007984031936,0.032183020552383194,0.017610222481692802,0.03686641381222313,0.03508771929824561
1990-02-26,0.022641745475201074,0.01488833746898263,0.013192607139697589,0.016568065060356348,0.011834415322837803,0.030927773514719255,0.02587793213546448,0.025974025974025976,0.014598540145985401,0.025210084033613446,0.020761213824547656,0.016194331983805668,0.023529099958618464,0.01273901552191468,0.04762209523809512,0.021301775147928994
1990-02-27,0.0371748512044167,0.004975124378109453,0.019828144230129397,0.02713870527531012,0.011881129820556377,0.017699074231118557,0.014651991683463043,0.0321539226435657,0.024213036788630213,0.025157232704402517,0.031304345617421646,0.028169014084507043,0.032785981034419716,0.03526448362720403,0.046948356807511735,0.02120141342756184
1990-02-28,0.022139629689173206,0.009900990099009901,0.019518530818402335,0.013888983560186684,0.013793189735586613,0.01251568485638422,0.018148823422269776,0.037974668162159726,0.02433097810218986,0.012371134020618556,0.010471233737379146,0.023809523809523808,0.027649171568907973,0.055355143751228415,0.018691588785046728,0.02066590126291619
1990-03-01,0.022305067978579254,0.012422360248447204,0.01811119208668861,0.01372995927590323,0.019493232705116513,0.01239149442379174,0.032085658762600416,0.01880917490975807,0.039215764705882436,0.008264462809917356,0.010398642972165419,0.023529411764705882,0.0404491331095876,0.02985059711775174,0.03233406546628389,0.01366742596810934
1990-03-02,0.04411730190305331,0.02481389578163772,0.020565599134236928,0.016055062770138167,0.019305075002416062,0.017521862678785693,0.01769911504424772,0.030959349902791294,0.014598540145985401,0.022517911975435005,0.013698609337586867,0.019880715705765408,0.039216517407718705,0.04484304932735426,0.03218246045606292,0.033821871476888386
1990-03-05,0.04411730190305331,0.009828009828009828,0.009061500093866635,0.016073494157683842,0.005763809663511995,0.0074534158527834685,0.021052656373154958,0.018461140979959875,0.019417514186067724,0.022244691607684528,0.02090598287025567,0.015748031496062992,0.04026816425690709,0.038876889848812095,0.01826486687103835,0.019758507135016465
1990-03-06,0.03662933333333339,0.02219482120838471,0.007762018406481403,0.014781234999256898,0.009551051754659971,0.00498757117182191,0.01745200738972375,0.02484471062073615,0.03309685106382971,0.01609657947686117,0.02090598287025567,0.00784313725490196,0.031460948223590794,0.014814678361757212,0.023096149213007455,0.023991275899672846
1990-03-07,0.02150560080158259,0.014962593516209476,0.007771974537329535,0.014565824253029382,0.01693312649042286,0.01747823220973791,0.010507834378340346,0.05031444515644975,0.014184397163120567,0.012072434607645875,0.017391323279243854,0.011741682974559686,0.03956015267725321,0.01933391059358722,0.013987516261084333,0.015300546448087432
1990-03-08,0.028168791906342767,0.01488833746898263,0.01959512379322192,0.02008925988735578,0.020239092390956667,0.02214022140221402,0.010544886377813915,0.030959349902791294,0.009345757184032806,0.01001001001001001,0.017452026680068646,0.03162055335968379,0.0420173445378152,0.017241379310344827,0.023308548854861673,0.019629225736095966
1990-03-09,0.05555587962957559,0.004962779156327543,0.011834255198851115,0.008928595194194535,0.007352905590548432,0.03990021027232336,0.020905946979799674,0.025157222578224874,0.01834866021378609,0.011904761904761904,0.010544845109324023,0.027722772277227723,0.0329218020288258,0.021141649048625793,0.03233406546628389,0.015233949945593036
1990-03-12,0.033898408043648846,0.012453300124533,0.010443841468160282,0.017937267689433496,0.012926991626584778,0.028169055634705408,0.010434735909347221,0.018576243997276785,0.03294121473771702,0.009930486593843098,0.02090598287025567,0.015625,0.032520308282116016,0.01896746763549219,0.01834862385321101,0.021929824561403508
1990-03-13,0.033898408043648846,0.012515644555694618,0.011756957716086711,0.01797757675574109,0.014787358720551074,0.012936651737404405,0.010471157571485288,0.03154613874147362,0.03294121473771702,0.017982017982017984,0.014134254126284471,0.011787819253438114,0.032520308282116016,0.01263157894736842,0.027275636363636252,0.011001100110011002
1990-03-14,0.027210666666666685,0.00997506234413965,0.015810289309597086,0.01993352903106978,0.012950908238349481,0.015544103465864274,0.0245184369710988,0.02484471062073615,0.013986013986013986,0.018090452261306532,0.017761916278751805,0.011834319526627219,0.01619433617990897,0.021321961620469083,0.017937245470486772,0.01553829078801332
1990-03-15,0.020339204412573142,0.004987531172069825,0.016042792811034694,0.016348806220340205,0.012926991626584778,0.010389631276775413,0.014035064991274493,0.03154613874147362,0.009345757184032806,0.026449643947100712,0.027972077073696287,0.015810276679841896,0.0244892670721915,0.017391304347826087,0.013545452969424438,0.013422818791946308
1990-03-16,0.04026889023021636,0.004975124378109453,0.010610050256665258,0.01624258779683527,0.01623075926203156,0.010282735429979093,0.010544886377813915,0.037974668162159726,0.018957384245637657,0.02004008016032064,0.03152364017237092,0.011834319526627219,0.012120434796549851,0.004319654427645789,0.013731451702664807,0.008988764044943821
1990-03-19,0.04068878436332455,0.0049504950495049506,0.0052561835264462505,0.009703544213856675,0.015831194223583055,0.007682458071909528,0.01739130434782623,0.06606566898437588,0.028985507246376812,0.005911330049261084,0.010582040759591297,0.003929273084479371,0.027833252919824712,0.02308485889041869,0.022273124437862262,0.0111731843575419
1990-03-20,0.06060626629939708,0.009950248756218905,0.01702682142260321,0.0075963182733762725,0.017793508497109842,0.01566585884422086,0.017330906791534508,0.04081669209251231,0.03422986730112733,0.011881188118811881,0.021052691300462303,0.038910505836575876,0.07905136340202665,0.028747433264887063,0.02643171806167401,0.02696629213483146
1990-03-21,0.05373125546000079,0.004975124378109453,0.010471274246085977,0.015070087943337522,0.02460458664050845,0.018592254980079638,0.024347757459214348,0.02312137872966336,0.03960392157631524,0.013847675568743818,0.024518398070427178,0.015384615384615385,0.03441755601773703,0.02012072434607646,0.02643171806167401,0.015748031496062992
1990-03-22,0.023952573702870683,0.00749063670411985,0.017093987970496587,0.01406165460694319,0.007017645866932302,0.013245012060874278,0.01745200738972375,0.023391804110669805,0.030456854028704735,0.021847070506454815,0.028168970109107044,0.02729044834307992,0.03921517447148566,0.023952092748634857,0.008888888888888889,0.015819209039548022
1990-03-23,0.036144960371570056,0.030534351145038167,0.030934732762221674,0.034425184217170245,0.017793508497109842,0.0321715810794299,0.020979045189792975,0.023809523809523808,0.015503875968992248,0.0182370820668693,0.013986084131254323,0.01996007984031936,0.04016114630396235,0.01596806183242324,0.01777775249386312,0.016073478760045924
1990-03-26,0.0476186666666667,0.007722007722007722,0.016216228020780644,0.017620979132684164,0.014184329001963572,0.01608579053971495,0.013937259002610737,0.023529411764705882,0.040404121212121294,0.008064516129032258,0.02090598287025567,0.019801980198019802,0.01581027268040533,0.042884990253411304,0.01330517902958467,0.018223234624145785
1990-03-27,0.032210742358336396,0.012738853503184714,0.02144776950054845,0.021929725314863195,0.019214016798045748,0.00796812749003984,0.013840808346598217,0.017594929249045484,0.045340052205140646,0.009930486593843098,0.017271176149457015,0.011881188118811881,0.04190501082270612,0.02666666666666667,0.021599669356142916,0.02262443438914027
1990-03-28,0.023952573702870683,0.017789072426937738,0.013550123754719597,0.014325067924926816,0.02083336554188569,0.01608579053971495,0.017271158368999874,0.023529411764705882,0.015503875968992248,0.03721841332027424,0.027397218675173574,0.019801980198019802,0.05992507926889486,0.031496062992125984,0.017241379310344827,0.02262443438914027
1990-03-29,0.027067284210526347,0.015037593984962405,0.012219893145676477,0.01440432373476535,0.010273923561075256,0.01317527272727277,0.01365196940415552,0.017594929249045484,0.015503875968992248,0.019230769230769232,0.010221493838388891,0.011741682974559686,0.043321289629738136,0.019342359767891684,0.012901840583679651,0.013392857142857142
1990-03-30,0.018237276595744666,0.005,0.013477076776752084,0.012242591631872706,0.0119761224741644,0.015873015873015872,0.016977929853718727,0.01780377109958051,0.021052674127424762,0.013474494706448507,0.016920403884322588,0.015810276679841896,0.032786640628351515,0.007722007722007722,0.012957589949090298,0.020022246941045607
1990-04-02,0.02469185307120258,0.00749063670411985,0.020229252771755513,0.01684450119291482,0.013651810385825747,0.01052633673130174,0.006779593134525597,0.023668630089986237,0.037735892997000434,0.019455252918287938,0.05217387675826235,0.023529411764705882,0.03302729195182875,0.03088803088803089,0.03838086933501447,0.02885682574916759
1990-04-03,0.02808142417879182,0.005025125628140704,0.00814107046765197,0.018140639121846887,0.006826037785489364,0.005305018511352567,0.02061858048333723,0.024242414839305757,0.037735892997000434,0.017526777020447908,0.017452026680068646,0.015873015873015872,0.02616846042096925,0.019267822736030827,0.017021299773684797,0.017699115044247787
1990-04-04,0.03039455319148941,0.02236024844720497,0.014814767182238646,0.02217284754289502,0.013422754265711842,0.00792602394559628,0.013793081098110749,0.020864570290115524,0.03733324799999991,0.011472275334608031,0.017094035383738423,0.01568627450980392,0.02919706665246521,0.023346303501945526,0.01680672268907563,0.030434782608695653
1990-04-05,0.030211578499653332,0.009852216748768473,0.014735486583243997,0.027639453754335755,0.01683493563316052,0.015915119701116597,0.01036264864466902,0.023529411764705882,0.04210522193905726,0.016965127238454288,0.023529420015422665,0.015748031496062992,0.03220012511483358,0.011538460118343372,0.02096303293117518,0.017660044150110375
1990-04-06,0.03076933680475982,0.012330456226880395,0.010695163482131289,0.015418411171103645,0.010084114542579013,0.0106952084417625,0.020833241067996708,0.01780377109958051,0.03753355415477636,0.009337068160597572,0.03424661265903566,0.011881188118811881,0.03243312058428889,0.015384615384615385,0.020617250716536605,0.01327433628318584
1990-04-09,0.0370367425697157,0.0224159402241594,0.018842561267065672,0.011001049687417505,0.021757346034827565,0.018842552019839073,0.014084601924914382,0.024096385542168676,0.04301083870967751,0.013096351730589336,0.016583765714929758,0.01996007984031936,0.036899887964602036,0.015209125475285171,0.024291497975708502,0.015401540154015401
1990-04-10,0.04938301478434638,0.01488833746898263,0.010825409748937954,0.012041671972545645,0.016474384717322887,0.024691358024691357,0.01739130434782623,0.018127271419500445,0.021621664397369462,0.016775396085740912,0.013377906001051525,0.027833001988071572,0.018903342855497458,0.011538460118343372,0.012071139109125774,0.010905125408942203
1990-04-11,0.024096190448559974,0.007434944237918215,0.014755245556377444,0.00770501627525314,0.013245097638893685,0.016713092294442167,0.017330906791534508,0.023952086629140452,0.010695144613799841,0.013023255813953489,0.023217255704891998,0.023346303501945526,0.029850746268656716,0.007722007722007722,0.020038784744667148,0.012987012987012988
1990-04-12,0.035502676236813094,0.01485148514851485,0.010581981152269675,0.016313245480239626,0.008312640560075591,0.02553191489361702,0.020833241067996708,0.028985872883780153,0.027100357723577325,0.005550416281221091,0.019867519643874936,0.01160541586073501,0.025593444903143456,0.01568627450980392,0.01980323497616789,0.01293103448275862
1990-04-16,0.034682447659426775,0.009876543209876543,0.01178784814853923,0.00977733550264355,0.01980201309200461,0.025245441228713802,0.01745200738972375,0.03468208092485549,0.05744121268806707,0.014652014652014652,0.026666713031111042,0.023076923076923078,0.018348382526808326,0.03522504892367906,0.011740437880509092,0.014973262032085561
1990-04-17,0.022856960000000016,0.017391304347826087,0.007721967959560416,0.011962990223518086,0.009820046087110562,0.011299389830508428,0.017330906791534508,0.017594929249045484,0.03061224364847985,0.03308823529411765,0.013377906001051525,0.018975332068311195,0.021739594202898616,0.013579172774910619,0.01941622094526082,0.01694915254237288
1990-04-18,0.017390841386241956,0.005025125628140704,0.012870007681555991,0.012054761201827592,0.008257726600075994,0.02531645569620253,0.017271158368999874,0.020740169885376403,0.03125,0.012974976830398516,0.023529420015422665,0.01904761904761905,0.040219607725676634,0.01568627450980392,0.011740437880509092,0.010718113612004287
1990-04-19,0.028985601344259763,0.017699115044247787,0.014184443345576989,0.014325067924926816,0.004970978248024645,0.019417497704105457,0.01715265905710593,0.03886378847127421,0.02570690027160716,0.022263450834879406,0.020408221196724297,0.02676864244741874,0.018149515133268755,0.023715415019762844,0.011740437880509092,0.030434782608695653
1990-04-20,0.07518854736842101,0.020512820512820513,0.006472486342177791,0.015572765748166377,0.018379321746034925,0.008298755186721992,0.013840808346598217,0.018461140979959875,0.025973983875865227,0.016933207902163686,0.03108808103447975,0.01556420233463035,0.027752188313616807,0.032388663967611336,0.043393739869828835,0.017699115044247787
1990-04-23,0.043076918835503374,0.03684210526315789,0.022236761319892565,0.02242153127020431,0.027257240878619082,0.01111106666666662,0.027972099373288085,0.02484471062073615,0.031914894975101915,0.01334604385128694,0.04255321903727155,0.031746031746031744,0.04127604247967493,0.01649484318418564,0.028631184380325105,0.02491506228765572
1990-04-24,0.025000498749975023,0.010899182561307902,0.022501660661648847,0.015748047015508557,0.010416616253276884,0.011142083441313856,0.01418437352687491,0.03174561894692181,0.01591511868795252,0.009643201542912247,0.06378982239959885,0.024096385542168676,0.02264102094707412,0.010384082383612367,0.03361344537815126,0.018306636155606407
1990-04-25,0.05063320749875326,0.008185538881309686,0.029609696651347276,0.014647886458835314,0.006932375519599417,0.019151868882647013,0.01065714616511219,0.02547769662055679,0.0052219739994146435,0.013448607108549471,0.015037473087229336,0.02012072434607646,0.02264102094707412,0.020408160599750452,0.012737503346074512,0.03005780346820809
1990-04-26,0.0194176868696827,0.01092896174863388,0.009543304203533302,0.007887331482463032,0.015530555143920162,0.010899204478465466,0.017889210109682474,0.02531645569620253,0.015665795690201746,0.011406844106463879,0.015094415755076359,0.008064516129032258,0.036764235294117584,0.010152413553548782,0.02123279574202678,0.013793103448275862
1990-04-27,0.035426633495904705,0.01098901098901099,0.010958971030490662,0.016825606351261718,0.01537153542167047,0.005420097560975654,0.014285811898681732,0.025157222578224874,0.026385181501104304,0.020657276995305163,0.0229885700656167,0.024390243902439025,0.02919706665246521,0.02012072434607646,0.012683627782746584,0.02057142857142857
1990-04-30,0.019168816911498222,0.021739130434782608,0.024965288759267783,0.012478694611995684,0.020512853774388717,0.005420097560975654,0.021660796802948912,0.025157222578224874,0.021052674127424762,0.024459078080903106,0.01538459223668598,0.0163265306122449,0.02197754796130737,0.02766798069021577,0.008471864406779763,0.013888888888888888
1990-05-01,0.019047822222222205,0.010869565217391304,0.014104367068155389,0.014764337690707329,0.010398563279399066,0.008185539059984481,0.014285811898681732,0.02547769662055679,0.03208556012468192,0.019083969465648856,0.011428703141442755,0.01652892561983471,0.02578292145468332,0.011673150297506468,0.029228874001587257,0.018433179723502304
1990-05-02,0.015747731514617704,0.032,0.01958045095955153,0.012422435356659375,0.018723312945860625,0.01353177793199697,0.014285811898681732,0.012578616352201259,0.02127663784517796,0.015037593984962405,0.022813752311005304,0.024691358024691357,0.01801778530966076,0.003898635477582846,0.0411522633744856,0.0182648401826484
1990-05-03,0.01892694101839454,0.020833333333333332,0.013946995116908526,0.007887331482463032,0.010100961379896358,0.031830239402233194,0.01069513981294454,0.01880917490975807,0.010582095238095324,0.009319664492078284,0.011472208592138785,0.016194331983805668,0.01948593201691737,0.0078125,0.04149377593360996,0.009216589861751152
1990-05-04,0.012499899375005041,0.012836970474967908,0.032190306658340787,0.006711400261249862,0.016778571666611522,0.015789474016620505,0.007092127250747639,0.024539867665328032,0.01052627390581625,0.011090573012939002,0.01526725155876528,0.019880715705765408,0.024348045985608822,0.013711920785932469,0.01183557438385833,0.009237875288683603
1990-05-07,0.03749969812501512,0.012674271229404309,0.024337872723264632,0.011148220721053027,0.011754771320428051,0.013210018354451568,0.007067185586385624,0.02985035847634937,0.05154643192687773,0.00919963201471941,0.01526725155876528,0.023809523809523808,0.01745178554435298,0.01373908451491511,0.011789084032429993,0.013856812933025405
1990-05-08,0.049079366780796774,0.020100502512562814,0.015547652718929413,0.0077219082151840195,0.00995032925592639,0.016129032258064516,0.017574693686953916,0.029154140332755103,0.029850746268656716,0.007272727272727273,0.019120478723059418,0.01568627450980392,0.01043411362124639,0.007889545355165872,0.01941622094526082,0.009216589861751152
1990-05-09,0.024096190448559974,0.0024906600249066002,0.012667173972098404,0.016713015787623978,0.014717835964243935,0.008097165991902834,0.017574693686953916,0.029154140332755103,0.01990041791044768,0.00545950864422202,0.01538459223668598,0.015873015873015872,0.013937285337931225,0.00987179404561224,0.023166023166023165,0.025142857142857144
1990-05-10,0.01801821194169002,0.0024906600249066002,0.013986007951565627,0.013452896202056289,0.014598470467758636,0.01081083254930632,0.010507834378340346,0.017390930107189725,0.0497511641791044,0.01092896174863388,0.022813752311005304,0.023809523809523808,0.01757446155659642,0.025365976952758423,0.02272969696969688,0.020247469066366704
1990-05-11,0.03039455319148941,0.01485148514851485,0.009715493987746746,0.018120094490925193,0.00816322608874524,0.008119080013403626,0.01398599100629807,0.0348837079502482,0.03000000120000005,0.01079136690647482,0.015209202015934354,0.019569471624266144,0.02469158098719371,0.01350035789390279,0.023079384615384523,0.008948545861297539
1990-05-14,0.04790447674709091,0.01705237515225335,0.02185786854496063,0.026966255758334765,0.006504159422352844,0.016129032258064516,0.020833241067996708,0.04822677317235953,0.029556651411099564,0.02290748898678414,0.02996269680876515,0.027079303675048357,0.024955667731127906,0.011538460118343372,0.07352941176470588,0.015435501653803748
